Index;Source Image;Area;Perimeter;Width;Height;Rotation Angle;Segmentation Method;Optimization Method;Best Template (EFDIs);Template Difference (EFDIs);Hu-Match for best EFDIs-Template;Standard Deviation;Width/Height Ratio;Smoothed Perimeter Ratio;Compactness Ratio;Quality Indicators;Template is convex;Convexity is used;Rectangularity;Compactness;Ellipticity;Triangularity;Roundness;Convexity by Perimeter;Convexity by Area;Formfactor;CDF;PCAF;CHMDF;CDF-Match;PCAF-Match;(non-)Convexity Indicators;Ranking Index;Contour Image;Contour Image top left Corner;mu-00;mu-20;mu-11;mu-02;mu-30;mu-21;mu-12;mu-03;Hu-1;Hu-2;Hu-3;Hu-4;Hu-5;Hu-6;Hu-7
90;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003058ca.jpg";514,853186172428;112,320632885913;48,6744627660635;13,4777816461057;0,124503416089585;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.163.tif";1,61090985990418E-05;0,0630176738311075;17,3270794900568;3,61145951493639;0,997742176631108;0,988570094499786;0;True;False;0,784808723647387;0,526011930951587;0,99568912316056;0,686879040533111;0,276688551503417;0,956120101557907;0,986798515207153;0,512830899753552;1,02963590264156;1,33780955173774;22,0232472419739;0,999525389105672;0,815077189749847;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000090";"{X=28,Y=19}";49446,5;735537875,082842;1486003,85191846;51691474,0212408;197412255,159668;-165206432,496109;-14694975,6038017;11908915,2268677;0,321980940543097;0,0782317616088277;1,06875900141932E-06;1,92453395740713E-07;4,95187963919274E-14;9,12383203634093E-09;7,18760155732539E-14
91;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002251ca.jpg";606,387963348605;121,912469608443;52,65310482103;13,9798113764549;0,00180345129918496;"RATS, sigma=2.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.80.tif";1,62921111557503E-05;0,0452480388668285;14,2774076996042;3,76636732808209;0,99861321109896;0,988095896237011;0;False;False;0,823806614828928;0,527723409708517;0,986712822734089;0,693127700206335;0,278491997154383;0,963221993523205;0,974034119417963;0,512701016130058;1,03242017777286;2,66580811332904;105,981691360474;0,999411069317536;0,974565011626194;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000091";"{X=58,Y=93}";58237,5;1069703501,55618;31497,8670625687;69013965,4534202;-1937741791,9585;-264218305,917633;123719983,14941;12243917,4736328;0,335745758974623;0,0870538183655073;8,9249728050835E-06;5,00692358065347E-06;3,33669111826183E-11;1,42138513977062E-06;-2,62901441904605E-12
92;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002280ca.jpg";539,129529362766;112,718540588204;47,8667091836735;13,9878097845584;0,440583826220778;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,63246791933748E-05;0,0284238936701082;17,0341552104974;3,42203031932242;0,998500097694239;0,997658882420813;0;False;False;0,805211244416139;0,547353687515004;0,987170550535362;0,692806313169369;0,299596059236272;0,957037516256263;0,968917831546249;0,533227169017855;1,03848518955934;3,20792614623972;144,618059158325;0,996992411709993;0,886029874389934;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000092";"{X=24,Y=70}";51778;779997656,630416;5543483,90607691;59151426,9883475;-914060482,192871;-355491081,672089;65321135,2624626;24553898,3806763;0,313003059248491;0,0723114220185676;6,50932898330723E-06;2,22991260548356E-06;8,01338250899359E-12;4,47561222621513E-07;-2,82185294401006E-12
93;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003107ca.jpg";493,320491461891;109,991201527265;47,8602755799585;13,0779063944914;0,170904872031124;"RATS, sigma=2.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.163.tif";1,63641098429578E-05;0,0723515778420941;15,9508074727938;3,65962824142234;0,995838923916567;0,984138712139604;0;True;False;0,788162442384757;0,523654020263176;0,996287315495164;0,686466623582241;0,274213532937787;0,956356633174356;0,987679671457906;0,5124165251175;1,02905452289958;1,24740124740125;25,4149012565613;0,99990992219283;0,874151803297136;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000093";"{X=6,Y=27}";47378,5;677959349,165133;1881347,28871369;47246020,849229;334945841,143555;133044310,190811;-20593949,5215855;-8945284,52008057;0,323071313636571;0,0789503839325542;1,35685098335525E-06;4,78439248884065E-07;3,64872634149348E-13;9,87260248289363E-08;-1,24361651189951E-13
94;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002347ca.jpg";615,264473136193;123,837985578848;52,3483338647959;14,4993108632613;-0,0732773536181717;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,63715872436975E-05;0,0919502406036562;17,865477988367;3,61040151207719;0,984734076831608;0,979113397590804;0;False;False;0,810609359388799;0,534666673823068;0,987312385651486;0,692706786144986;0,285868452097023;0,947821302119893;0,968704404990246;0,504154844562948;1,043678924282;3,23066508715519;186,393040895462;0,992031006447849;0,879793579255784;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000094";"{X=50,Y=101}";59090;1069452281,39175;-1274244,59950542;73118833,3337903;-326133590,307129;325262944,871765;35704180,1375122;-19452945,3666992;0,327231618603808;0,0814247253198091;1,6355061013967E-06;2,46905241088388E-07;4,59846354428277E-14;-3,45248370003103E-09;1,50009549838772E-13
95;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003030ca.jpg";571,678467305289;114,724341922877;48,4783094756457;14,6146268260722;-0,449969437744554;"RATS, sigma=5.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,64221142648774E-05;0,0999433997491348;22,3158368201363;3,31710895205078;0,994842127178784;0,981220497722702;0;False;False;0,806894280833747;0,556523502558802;0,988545063098621;0,691843007583307;0,309718408900317;0,957144721321593;0,972923164162178;0,545821386302203;1,03630223971019;2,78303948710476;120,154003143311;0,999092556196172;0,979144168615398;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000095";"{X=14,Y=38}";54904;848791781,593916;-6127507,97753716;68624408,3354864;-772798184,824707;-503800133,567139;77263412,8858566;33328959,3119812;0,304339573896276;0,0669987611436886;6,80564534220688E-06;1,41331191138236E-06;3,08516203283442E-12;1,30800826355551E-07;-3,11355948811444E-12
96;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002358ca.jpg";536,984589754269;105,520157205815;43,9001994230309;15,8531344666773;-0,738073242166732;"Otsu's Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";1,64557717353335E-05;0,0390626015687047;17,0807302300889;2,76918104210291;0,99806594600772;0,987189204424171;0;True;False;0,771578621937507;0,595620281513828;0,996440084742753;0,686361377927048;0,354763519750612;0,949717297408261;0,989789651466298;0,60603935528372;1,03163029561614;1,03156751725743;14,2269661426544;0,999295890558807;0,828828769050191;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000096";"{X=14,Y=57}";51572;611016280,586414;-6923732,60943794;73653782,405323;-198317968,059082;3584349,14533997;22043550,1207542;-1722341,16986084;0,257426582319861;0,0408476535098082;1,92122477700913E-07;8,51838303073934E-08;1,08961478381978E-14;1,72161504675004E-08;-1,68380257947835E-16
97;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002335ca.jpg";521,876301541025;110,733250294413;46,8402379872848;13,677045861069;-0,119131486068605;"Otsu's Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,6543270865469E-05;0,0323455809819398;18,2022455775223;3,42473356184415;0,996090402608213;0,992271156750687;0;False;False;0,814622084693352;0,550325648851177;0,987166903114826;0,692808872975584;0,302858319783468;0,958112948598052;0,970819815021064;0,534836877375769;1,03688777136261;3,00572614273458;122,254020690918;0,998528367542872;0,94563452072152;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000097";"{X=82,Y=100}";50121;729631800,942893;-1401716,0889945;55486319,5097966;79881696,3232422;-476352259,815979;-10603826,2276649;31638731,8364868;0,312532759309168;0,0720171377534177;6,78504421736091E-06;6,40435675782001E-07;-1,23614369928915E-12;-1,635045503328E-07;5,04224443834447E-13
98;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002275ca.jpg";579,211786755519;119,766608853729;51,0229803591358;13,8811088094906;-0,126030831486666;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.80.tif";1,67164652880098E-05;0,0166409598794592;17,6941145446116;3,6757135945978;0,992442734589491;0,996553611864095;0;False;False;0,817800570959911;0,53224051634368;0,985339271692651;0,694093911847156;0,283279967237787;0,956142858283806;0,966627858483353;0,507429543837267;1,04019655398166;3,45242910430992;163,465650558472;0,993109000441772;0,752514602462493;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000098";"{X=39,Y=74}";55627,5;965056208,395574;-1982526,00443554;63771668,073663;925532448,268555;211785004,562775;-55122869,4865456;-12893990,1008911;0,33247855494388;0,0848348075773053;3,02313048511811E-06;1,49659224600123E-06;3,15318179444389E-12;3,91805670733621E-07;-4,37182738051305E-13
99;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002348ca.jpg";625,432111620158;116,536317321719;48,5765791912468;15,3365014523876;-0,482298351879824;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.131.tif";1,67613809860766E-05;0,117077004565833;21,4341215088231;3,16738333980886;0,989881101173835;0,967277817698528;0;False;False;0,839512075334601;0,580922528454296;0,987302845210646;0,692713479864289;0,337470984065732;0,955978828548499;0,985989822718319;0,578718625540496;1,03012876083215;1,42092514130172;52,2200207710266;0,995515694886392;0,88665382219303;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000099";"{X=112,Y=86}";60066,5;944500220,630421;-7206599,55230904;88455976,5370975;431372592,132813;-227067361,49292;-40435853,6462479;16678376,2960205;0,286297299621751;0,0563100889609181;1,01352279416063E-06;2,52065902501214E-07;1,06559495818662E-13;3,37840705812001E-08;6,98370643787555E-14
100;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002387ca.jpg";809,324239900042;141,879942988863;60,7164281728316;17,4889264787946;0,474296464263042;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.130.tif";1,68327490692554E-05;0,0977392367755848;20,795355966132;3,47170698249835;0,989160807588212;0,9836275346582;0;False;False;0,762172335293832;0,528700983619164;0,992932302555461;0,688786121496515;0,279524730079871;0,944382506390574;0,981922345673554;0,505231478505916;1,03865172282612;1,84104724839986;110,362855195999;0,996436452194151;0,798141658703708;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000100";"{X=31,Y=56}";77727,5;1755198733,34557;13432078,8517084;132730154,756224;-4226973187,19629;285266858,061523;296556333,396828;-17741360,5943604;0,312490078401257;0,0721394520067605;9,49673043535628E-06;5,47029978152567E-06;3,94040555810469E-11;1,45220970973518E-06;1,37128216983558E-12
101;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002283ca.jpg";594,934402332362;120,195283245067;51,531832948023;14,189453125;-0,10513842545186;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,68506984921811E-05;0,109805780259244;20,3255644575729;3,63169972049384;0,99789009848213;0,978056376201362;0;False;False;0,813631651575163;0,534089463755425;0,987037468360143;0,69289972418376;0,285251555294558;0,961338378781041;0,97381293247435;0,517492543507882;1,03355386280413;2,68912710566616;114,181383132935;0,998253759443285;0,946103401111931;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000101";"{X=60,Y=133}";57137,5;1007207814,34402;-1723659,58532333;67893993,1914191;59324345,5429688;-790545792,366302;-8715900,50224686;41813451,2856445;0,329311671601814;0,0827832243056341;9,57668262286946E-06;9,24754933601324E-07;-2,7136769070121E-12;-2,63517850477526E-07;4,57635631229033E-13
102;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002367ca.jpg";533,2309454394;103,568122313947;42,3481221101722;16,429230047732;0,0371809202307466;"Otsu's Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";1,68900692736707E-05;0,0658746323427155;14,3214925720758;2,57760844465248;0,991738871472075;0,98059687494533;0;True;False;0,76641496779836;0,615288184393737;0,996976759626741;0,685991908017828;0,378579549854541;0,943829337094392;0,989546398724699;0,624702155014403;1,03503880681192;1,0564033469045;22,855455160141;0,996005085220455;0,809343171834843;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000102";"{X=50,Y=30}";51211,5;561335211,015326;313761,321898937;77829442,0924177;146097258,933105;-37898254,7095184;-15511454,6011963;4036903,26538086;0,24371247294183;0,0339886617630585;1,44696306939443E-07;5,16673099357438E-08;4,36684235279652E-15;8,31913808386006E-09;9,42409413371869E-16
103;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002269ca.jpg";515,868388171595;109,523264108872;46,4324452925702;13,8801045320472;-0,162821282179331;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,70379621606125E-05;0,0758028596554051;15,6583433883109;3,34525184485205;0,99868240474049;0,989343626667072;0;False;False;0,800432332407057;0,551954097096428;0,987147158968171;0,692822729997678;0,304653325301533;0,958153673067042;0,966523605150215;0,540425735821755;1,03915489964458;3,46358792184725;169,441997528076;0,99634987432384;0,820628338168201;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000103";"{X=77,Y=54}";49544;698982875,854317;-1829213,65116501;55301090,9498694;1145325402,36914;-188196589,063431;-84696094,4943695;14433548,3470459;0,307293053094808;0,0687689193693036;7,68364681160366E-06;3,86967794653713E-06;2,10058104032645E-11;9,63552543411764E-07;1,99838883903426E-12
104;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003028ca.jpg";537,604123281966;114,763604779633;48,8793883031728;14,4890096236248;0,138992189319667;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.130.tif";1,71706754977382E-05;0,150090656451778;24,6570408389203;3,37354930204983;0,988556727679949;0,971583662382752;0;False;False;0,759098490428367;0,535254826962924;0,992479699901518;0,689100230114172;0,286497729787109;0,94506307612243;0,973848504281565;0,512937077015631;1,04249209634545;2,6853761753968;126,516196727753;0,992765740274026;0,858973614371348;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000104";"{X=10,Y=20}";51631,5;756245672,957624;1689105,87567759;59962817,5755619;900570215,855225;342736336,843018;-61059901,9664688;-29513509,4916077;0,306176337319106;0,0682217187891737;6,25007776779793E-06;2,18816582565284E-06;7,7353078102709E-12;4,33667719694571E-07;-2,37647704535153E-12
105;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003164ca.jpg";359,475218658892;91,2054356871819;38,4697334133849;12,7554118876555;0,0218579614991334;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";1,73051699167008E-05;0,0585324692999777;14,6183412480625;3,01595383608235;0,987838559400624;0,979194771572744;0;False;False;0,732580396097479;0,556122364792184;0,988659629188457;0,691762836667231;0,309272084622051;0,939784776638101;0,974043561674755;0,543046946404372;1,04536077370537;2,66481288379099;93,9288206100464;0,991885735633025;0,669440066046256;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000105";"{X=14,Y=13}";34524;297676397,71619;101899,922276258;30568490,7676849;-337171698,068481;-57958637,1044769;29528762,5740166;6740290,10443115;0,275394812893351;0,050221457166074;4,36103079397827E-06;1,98318025966711E-06;5,80668506149136E-12;4,20570421305353E-07;-5,45728724002558E-13
106;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003115ca.jpg";405,877759266972;94,2068860360554;39,6970569844149;13,6924525669643;0,249570411863806;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";1,73279806629931E-05;0,0335168392479339;14,5189027141582;2,89919258732302;0,996301871985765;0,99176071046887;0;False;False;0,746716414572359;0,572656738733939;0,990843386586297;0,690238234260258;0,327935740417391;0,946102280301608;0,980629174475793;0,574698178774356;1,03836082043521;1,97534664768282;61,8204689025879;0,998572384110245;0,903098458702728;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000106";"{X=0,Y=0}";38980,5;359390718,977242;1386613,42375684;41063371,7107148;-414070478,852051;108923523,552788;41928503,4790955;-14196521,4239044;0,26354690685047;0,0438925930637741;4,53009103848244E-06;1,63849684645279E-06;4,38826929114787E-12;3,00056145169664E-07;8,18643384049442E-13
107;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002311ca.jpg";602,10329029571;121,494050646315;51,7353820800781;14,3934428935148;-0,11064688720737;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";1,74643762552721E-05;0,099096220462352;16,3081570522359;3,59437158036652;0,994553122221004;0,980060254085804;0;False;False;0,808571911592464;0,535183725896929;0,986278375214404;0,693433017262601;0,286421620464919;0,956331241958356;0,96965733497665;0,512590839797385;1,03847747396694;3,1292152319026;134,516187667847;0,996999819080174;0,90831668318219;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000107";"{X=40,Y=98}";57826;1027143776,74285;-1848597,36177254;69897686,4694257;-978021319,549316;299540112,753265;69080627,3733215;-19856534,925415;0,328077720284614;0,0819522862040901;3,47750056464804E-06;1,39875906660199E-06;2,99924293060462E-12;3,32026695300479E-07;7,22116084329214E-13
108;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002366ca.jpg";552,353186172428;107,744544038967;44,6981188715721;15,9360815554249;0,212950108537922;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";1,74679832324894E-05;0,0469724085955601;15,5366231005677;2,8048374825464;0,992843663671584;0,983343303937814;0;True;False;0,77543620396337;0,593299858721427;0,996988791002407;0,685983629663624;0,352004722358865;0,944664130032474;0,990301955476735;0,5979104616046;1,03418515661156;0,979301764439753;18,7678582668304;0,996827220343088;0,873063713930676;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000108";"{X=83,Y=58}";53048;649879301,82274;2127741,01713228;77405610,1050038;274704631,536133;22577038,4533997;-28502505,4147339;-1946757,9954834;0,258444055933091;0,0413865289484936;3,20424078144995E-07;1,45303890911368E-07;3,12970577723032E-14;2,91837037940735E-08;-1,87130275141214E-15
109;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003163ca.jpg";444,830279050396;101,343735492959;42,9619707380022;14,1920829305843;0,217249632055201;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";1,74756079935895E-05;0,0641660168075366;14,7232244551892;3,02717867054018;0,990723426085944;0,975364085528756;0;False;False;0,729565025480609;0,553946770882366;0,989170866038523;0,691405310312834;0,306857024971001;0,941104596448131;0,978493145978631;0,544264977497756;1,0422803553435;2,19795653242513;69,6429002285004;0,994817214689743;0,811632298732333;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000109";"{X=8,Y=0}";42721,5;457283867,099424;1557077,02804685;46639986,8608783;428581052,522461;5177163,11538696;-36815586,0972805;-105491,736618042;0,276103512152642;0,0506255453373635;2,0434085742772E-06;1,07867997181991E-06;1,60138416878381E-12;2,42663633611018E-07;-1,57475782578673E-14
110;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003073ca.jpg";553,826530612245;118,521607591181;51,4282444545201;14,1908840257294;0,204979831510156;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.130.tif";1,75069749143364E-05;0,0107116252710228;20,1427026756807;3,62403387704922;0,993076582861183;0,992886125947736;0;False;False;0,758861650462282;0,516345311559193;0,992010865445962;0,68942590591316;0,26661248076916;0,951139279373918;0,976922087940345;0,495437132604065;1,03749690754701;2,3623083503323;83,6017904281616;0,99754556397202;0,976446313201587;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000110";"{X=34,Y=0}";53189,5;861130226,355013;2868501,70383692;59342873,9608091;-316276473,751953;302585224,717911;29291446,5636673;-23172462,9701691;0,325356348775417;0,0803224608768724;2,41931801885956E-06;3,76843631588117E-07;1,45379202953572E-13;2,09122087093317E-09;3,29145985027919E-13
111;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003147ca.jpg";500,614327363599;110,304575842254;47,4499449437978;13,3733539192044;-0,0553481762364692;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.163.tif";1,75358718293984E-05;0,0168275425700545;14,3957929521122;3,5480961044229;0,993776117803731;0,999960528306867;0;True;False;0,788909568901609;0,532072709154948;0,995646651456275;0,686908341011797;0,283101367827486;0,952367923070854;0,987785961560192;0,517042307204095;1,03118971542003;1,23650658291562;17,7290115356445;0,998019288628937;0,881853816968567;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000111";"{X=11,Y=0}";48079;681792467,627454;-610463,940726042;49848179,5321186;-290531640,336426;-142095088,202179;23340034,907774;10007103,8627319;0,316509662561589;0,0747373168277475;1,24694037780141E-06;3,45799630120074E-07;1,99576174088655E-13;5,72579252790405E-08;-1,0830560905887E-13
112;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002354ca.jpg";519,413785922532;101,716883839393;41,8369121940769;16,2248634805485;-0,0110869053576599;"RATS, sigma=11.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";1,75669475870577E-05;0,0700074339728488;17,8517853281534;2,57856790254254;0,997750217722947;0,981560127367934;0;True;False;0,765196187166287;0,614684372342196;0,996354512052145;0,686420326613612;0,377836877601719;0,947278516185322;0,989536221534555;0,630866174998521;1,03311508188504;1,05744269261995;17,6033267974854;0,99785970901148;0,808547679687755;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000112";"{X=64,Y=85}";49884,5;531037283,242489;-88415,9095726013;74114630,4384131;398005356,641113;-67611065,4749756;-50827744,2831726;9195422,41668701;0,243182973159696;0,0337149833750258;1,12653169853577E-06;4,01235895651674E-07;2,67393820535199E-13;6,96261286225611E-08;3,56220819529074E-14
113;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003019ca.jpg";634,980216576427;113,967789581844;47,1463324099171;16,1372904874841;-0,157875637537283;"RATS, sigma=2.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.131.tif";1,76093098730846E-05;0,0230999140749278;19,1421898718525;2,92157673225771;0,997774808880857;0,995817485800821;0;False;False;0,834606310126853;0,603097103553429;0,989831603219356;0,690943780094903;0,363726116314536;0,959939878320662;0,990377744575809;0,614335777447299;1,02572382486627;0,971574278288389;13,3664000034332;0,999790903068842;0,771171053331821;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000113";"{X=29,Y=22}";60983,5;900042257,469577;-2209135,48808956;98317175,2515438;755023690,089844;80185815,4258728;-81916025,9014397;-7681522,47000122;0,268449273857587;0,0464745022607804;1,26049068947977E-06;5,43397095743516E-07;4,48329380280553E-13;1,14318812164873E-07;-3,53862612063081E-14
